accountId,date_acquired,cust_age,avg_order_rev,min_order_rev,max_order_rev,tot_order_cnt,churned
2948,2013-03-28,1225,387.786,180.9,520,5,0
2951,2013-02-12,1269,560,559,561,3,1
2953,2013-02-08,1273,1199.388889,508,2036,9,0
2959,2013-02-08,1273,272.766667,251.5,304,3,1
2964,2013-02-08,1273,555,540,570,2,1
2965,2013-03-18,1235,690.943333,50,1800,3,1
2980,2013-02-08,1273,387.765,356.28,419.25,2,1
2986,2013-02-08,1273,683.708333,100,1305.75,12,0
2994,2013-02-08,1273,942.739375,65,1438.65,17,0
2999,2013-02-08,1273,217.08,197.52,236.64,2,1
3007,2013-02-09,1272,507.195,366.3,648.09,2,1
3009,2013-02-15,1266,293.154286,105,962.5,8,0
3014,2013-02-09,1272,332.5,190,475,2,1
3018,2013-02-14,1267,702.096296,127.8,1880.25,27,0
3019,2013-02-09,1272,907.375,714,1100.75,2,1
3021,2013-02-09,1272,211.53,141,282.06,2,1
3034,2013-02-10,1271,716.284286,302.4,1518.9,7,1
3042,2013-03-01,1252,1545.91,1545.91,1545.91,2,1
3044,2013-02-10,1271,332.715,226.25,439.18,2,1
3056,2013-02-10,1271,362.596667,209.4,536.61,3,1
3067,2013-02-11,1270,426.736667,358.9,461.72,3,1
3070,2013-02-15,1266,507.27,150,864.54,2,1
3073,2013-02-11,1270,256.925,236.35,277.5,2,1
3076,2013-02-11,1270,275.7,275.7,275.7,2,1
3078,2013-02-11,1270,1182.5,492,2612.5,7,1
3079,2013-02-11,1270,767.875,764,771.75,2,1
3081,2013-02-11,1270,655.866667,583.5,744.6,3,1
3104,2013-05-16,1176,1657.125,419.4,3072.5,6,1
3117,2013-02-11,1270,675.265714,273.62,1523,7,0
3137,2013-02-11,1270,241.5,84,399,2,1
3141,2013-02-11,1270,4860.75,1623.75,7203,3,1
3150,2013-02-11,1270,324.365,323.73,325,2,1
3185,2013-03-11,1242,287.55,239,336.1,2,1
3186,2013-02-12,1269,449.625,283,616.25,2,1
3187,2013-02-12,1269,751.154,633.8,869.21,5,0
3198,2013-02-12,1269,744.775,660.55,829,2,1
3211,2013-02-12,1269,478.55,460.63,496.47,2,1
3219,2013-02-12,1269,535.3,397.5,681.9,4,1
3229,2013-02-12,1269,230.425,165.1,295.75,2,1
3231,2013-02-12,1269,647.5,647.5,647.5,2,1
3232,2013-02-12,1269,332.483333,182.7,559.75,4,1
3247,2013-02-12,1269,2848.275,158.4,5538.15,2,1
3248,2013-02-12,1269,274.17,253.76,294.58,2,1
3250,2013-02-12,1269,2384,393,4875,3,1
3252,2013-02-12,1269,524.068,139.99,1207.59,10,0
3255,2013-02-12,1269,364.285,356.5,372.07,2,1
3259,2013-02-12,1269,775.19,519,1031.38,2,1
3268,2013-02-13,1268,252.41,125,369.25,8,0
3273,2013-02-13,1268,489.6,489.6,489.6,2,1
3283,2013-02-13,1268,3011.25,1050,4972.5,2,1
3284,2013-04-08,1214,528.375,252,804.75,3,1
3285,2013-04-12,1210,206.95,48,292.5,3,1
3289,2013-02-25,1256,403.656667,298.4,596.8,3,1
3307,2013-02-13,1268,4651.958333,2745,5812,6,0
3310,2013-02-13,1268,227.93,132.84,323.02,2,1
3312,2013-02-25,1256,475.29,422.53,528.05,2,1
3322,2013-02-13,1268,282.815,255.42,332.5,4,0
3323,2013-02-13,1268,327.046667,200.84,437.5,3,1
3326,2013-02-13,1268,381.866667,323.5,468.6,3,1
3329,2013-02-13,1268,275.09,259.48,290.7,2,1
3348,2013-02-13,1268,517.14,25,1009.28,2,1
3350,2013-02-13,1268,350.27,128.24,572.3,2,1
3353,2013-02-14,1267,320.49,308.55,332.43,2,1
3354,2013-02-14,1267,268.5,268.5,268.5,2,1
3357,2013-03-08,1245,564.06,544.32,583.8,2,1
3359,2013-02-14,1267,486.03,348.3,623.76,2,1
3366,2013-02-18,1263,476.575,424.15,529,2,1
3368,2013-02-14,1267,666.24875,416,1209.4,8,0
3370,2013-02-14,1267,1496.5575,346.5,2729.3,6,1
3374,2013-02-14,1267,565.018333,150,947.08,6,0
3375,2013-02-14,1267,313.204,70,477.9,5,1
3392,2013-02-14,1267,664.81,298,1594,4,1
3407,2013-02-14,1267,415.04,294.48,535.6,2,1
3422,2013-02-15,1266,328.93,262.31,395.55,2,1
3440,2013-02-15,1266,373.445,83.96,851.8,6,1
3442,2013-02-15,1266,2038.566667,1634.3,2712,3,1
3445,2013-02-15,1266,478.025,154.5,801.55,2,1
3451,2013-02-15,1266,405.222105,124,991.12,21,0
3456,2013-02-15,1266,342.22,303.6,380.84,2,1
3459,2013-02-15,1266,348.05,279.6,416.5,2,1
3474,2013-02-15,1266,945.55,388.93,1926.5,7,1
3475,2013-02-15,1266,211.605,184.96,260.4,4,1
3478,2013-02-15,1266,407.437273,191.31,620.4,11,0
3501,2013-02-16,1265,254.9,189.99,319.81,2,1
3505,2013-02-16,1265,1106.3,686.6,1526,2,1
3511,2013-02-16,1265,551.6,450,749.8,3,1
3524,2013-02-17,1264,580.426667,261.36,1564.77,7,1
3536,2013-02-17,1264,412.356667,256.41,694.88,3,1
3538,2013-02-17,1264,1126.17,1126.17,1126.17,2,1
3539,2013-02-17,1264,343.705,246.5,440.91,2,0
3547,2013-02-18,1263,921.325,296,1546.65,2,1
3554,2013-02-18,1263,459.472,50,723.21,5,1
3566,2013-02-18,1263,1773.33,1061,2306.14,5,0
3580,2013-02-19,1262,756.493333,714.48,784.25,3,1
3582,2013-04-18,1204,748.355,248.96,1247.75,2,1
3585,2013-02-18,1263,546.31,424.46,668.16,3,0
3620,2013-02-18,1263,326.332273,20,754.93,139,1
3624,2013-02-18,1263,229.673333,190.23,259.59,3,1
3636,2013-02-19,1262,445.976,250.43,623.2,5,1
3647,2013-02-19,1262,456.17,386.32,526.02,2,1
3652,2013-02-19,1262,693.98,69,1318.96,8,1
3653,2013-02-20,1261,1256.35,804.6,1828.5,5,1
3663,2013-02-19,1262,449.65,309.05,590.25,2,1
3668,2013-02-19,1262,909.925,654.75,1165.1,2,1
3669,2013-02-19,1262,462.6,418.4,506.8,2,1
3670,2013-02-19,1262,1327.1,456.75,2345.16,4,0
3676,2013-02-19,1262,653.25,200.25,1106.25,2,1
3677,2013-02-19,1262,1751,1396,2081,3,1
3681,2013-02-21,1260,352.966667,129.5,700.8,6,1
3696,2013-02-19,1262,354.583333,265.5,570.78,7,0
3697,2013-02-19,1262,363.63,174.3,552.96,2,1
3698,2013-02-19,1262,361.94,75,978.7,5,1
3706,2013-02-19,1262,678.25,279.9,1982.95,5,1
3711,2013-02-19,1262,292.33,256.8,340.34,3,1
3714,2013-02-19,1262,545.875,123,968.75,2,1
3718,2013-05-07,1185,410.74,99.62,978.6,3,1
3721,2013-02-19,1262,239.25,239.25,239.25,2,1
3728,2013-02-19,1262,2088.24,2088.24,2088.24,2,1
3729,2013-02-20,1261,226.223333,100,315.75,3,1
3750,2013-03-20,1233,1296.3625,1205.1,1504.5,4,0
3755,2013-02-20,1261,554.105,408.64,699.57,2,1
3758,2013-02-20,1261,2329.105385,262.25,8432.32,13,1
3773,2013-02-20,1261,291.343333,34.9,524.13,3,1
3776,2013-02-20,1261,1576.89,1153.8,1999.98,2,1
3777,2013-02-20,1261,789.715,264,1285.17,4,1
3781,2013-02-20,1261,410.45,309.9,511,2,1
3782,2013-02-20,1261,782.773333,290.4,1803.5,12,1
3784,2013-02-20,1261,313.273333,271.13,352.26,3,1
3785,2013-02-20,1261,227.724,95.55,386.57,5,1
3790,2013-02-20,1261,353.15,223,600.5,3,1
3791,2013-02-20,1261,441.5125,382.35,546.3,5,0
3793,2013-03-06,1247,225.79,164.22,287.85,4,1
3800,2013-02-20,1261,1453.75,1395,1512.5,2,1
3810,2013-02-20,1261,356.13,356.13,356.13,2,1
3815,2013-02-20,1261,279.93,165,399.5,5,1
3818,2013-02-20,1261,870.155,132,1462.42,9,0
3825,2013-04-04,1218,576.627778,0.01,1229.85,9,0
3828,2013-02-20,1261,480.63,480.63,480.63,2,1
3831,2013-09-04,1065,2497.05,1064,3491.7,3,1
3832,2013-02-20,1261,428.43,179.86,677,2,1
3833,2013-02-20,1261,694.333333,424.5,1190.5,3,1
3836,2013-02-20,1261,416.27,263.36,600,3,1
3855,2013-02-21,1260,466.28,441.52,491.04,3,1
3865,2013-02-22,1259,669.49,633.66,705.32,2,0
3867,2013-02-21,1260,1175.81,341.62,2010,2,1
3871,2013-02-21,1260,372.441667,231,532.8,6,1
3872,2013-02-21,1260,1718.561429,231,4265,14,0
3874,2013-02-21,1260,278.1,264.18,292.02,2,1
3878,2013-02-21,1260,1673.708462,225,3897.14,14,0
3883,2013-02-25,1256,702.15,702.15,702.15,2,1
3899,2013-02-21,1260,554.025,426,682.05,2,1
3903,2013-02-21,1260,557.75,400,715.5,2,1
3914,2013-02-21,1260,737.39,729.28,745.5,2,1
3917,2013-02-21,1260,405.8,343.6,468,2,1
3918,2013-02-21,1260,680.385833,297.75,1329.25,12,1
3921,2013-02-21,1260,1422.5,1224,1642.5,3,1
3926,2013-02-21,1260,1034.035714,560,1683.75,7,1
3954,2013-02-22,1259,511.67,511.67,511.67,2,1
3971,2013-02-22,1259,612.3,465,759.6,2,1
3980,2013-03-01,1252,655.7,655.7,655.7,2,1
3983,2013-02-24,1257,248,245.8,250.2,2,1
3989,2013-02-22,1259,533.5,350,717,2,1
3991,2013-02-22,1259,3022.5,3022.5,3022.5,2,1
3992,2013-02-22,1259,311.170714,25,1261.15,19,0
3994,2013-02-22,1259,772.6,182.7,1362.5,2,1
3995,2013-02-22,1259,1224.75,549.5,1900,2,1
3996,2013-03-05,1248,417.66,172.42,1063.41,11,0
3997,2013-02-22,1259,355.621429,145.95,702.05,7,1
4000,2013-02-22,1259,823.71,324.7,1741.26,5,1
4005,2013-04-12,1210,484.583333,122.45,782.3,3,1
4015,2013-02-22,1259,515.7,108,923.4,2,1
4024,2013-02-22,1259,697.13,306.36,1243.56,4,1
4036,2013-02-23,1258,494,320,668,3,1
4044,2013-02-23,1258,311.225,239.5,382.95,2,1
4046,2013-02-23,1258,441.635,176,695.5,4,1
4080,2013-02-24,1257,397.135,273.24,521.03,2,1
4094,2013-02-24,1257,241.84,241.84,241.84,2,1
4097,2013-02-24,1257,552.293333,240.68,1034.78,3,1
4104,2013-02-24,1257,504.466667,409.69,649.99,3,1
4106,2013-02-24,1257,554.4,488.1,654.3,3,1
4108,2013-02-24,1257,313.1,269.16,391.44,3,1
4109,2013-02-24,1257,218.5,138,299,2,1
4122,2013-02-25,1256,393.65,393.65,393.65,2,1
4123,2013-02-25,1256,322.1125,273.8,376.5,4,0
4125,2013-04-10,1212,559,447.5,670.5,3,1
4137,2013-02-26,1255,813.83,259.8,2189.75,6,1
4158,2013-02-25,1256,353.53,282.24,460.6,3,1
4162,2013-11-27,981,1933.76,1822.4,2045.12,2,0
4164,2013-02-25,1256,595.773333,495.2,652.4,3,1
4165,2013-02-25,1256,251.5,250,253,2,1
4173,2013-02-25,1256,4464.885556,100,11460.64,71,0
4175,2013-09-25,1044,387.6,299.75,475.45,2,1
4179,2013-02-25,1256,1394.044,415.99,4133.5,11,0
4185,2013-02-25,1256,330.5,330.5,330.5,2,1
4199,2013-02-26,1255,223.65,223.65,223.65,3,1
4200,2013-02-25,1256,437.9,387.15,488.65,2,1
4216,2013-02-26,1255,321.696667,205.56,438.68,3,1
4218,2013-02-26,1255,412.88,412.88,412.88,2,1
4234,2013-02-26,1255,562.75,496,629.5,2,1
4237,2013-02-26,1255,218.85,218.85,218.85,2,1
4239,2013-02-26,1255,291.683333,271.75,309.3,3,1
4253,2013-02-26,1255,928.083333,851.5,982.75,3,0
4257,2013-02-26,1255,386.916667,281.25,579.5,4,0
4258,2013-02-26,1255,295.566667,187,495,3,0
4259,2013-02-26,1255,943.785,694.02,1057.96,4,0
4266,2013-02-26,1255,522.25,495,549.5,2,1
4271,2013-02-26,1255,528.1,129,927.2,2,0
4274,2013-02-26,1255,465.216,302.88,637.2,5,0
4280,2013-02-26,1255,822.375,794.75,850,2,1
4290,2013-02-26,1255,651.071429,26,1414.6,8,0
4305,2013-02-27,1254,392.69,318.36,456.6,4,1
4307,2013-03-01,1252,335.62,262.44,408.8,2,1
4312,2013-02-26,1255,555.31,419.02,691.6,2,1
4323,2013-03-28,1225,570.9,306,835.8,2,1
4327,2013-02-27,1254,1119,1119,1119,2,1
4333,2013-02-27,1254,315.025,289.02,341.03,2,1
4338,2013-02-27,1254,881.445,163.5,1599.39,2,1
4343,2013-02-27,1254,2505.1875,1125,3217,9,1
4353,2013-02-27,1254,202.175,129.76,274.59,3,1
4354,2013-02-27,1254,706.09,706.09,706.09,2,1
4358,2013-02-27,1254,458.91,316.24,601.58,2,1
4359,2013-02-27,1254,332.827273,151,839.8,11,0
4372,2013-07-03,1128,1864.257778,387.5,5049.7,9,1
4385,2013-03-05,1248,867.605,244.8,1839.15,7,0
4388,2013-02-27,1254,779.588148,35,1649.58,35,0
4392,2013-02-27,1254,428.03,253.5,602.56,2,1
4395,2013-02-27,1254,245.107778,79.52,553.1,9,0
4398,2013-03-13,1240,1448.398571,304,2415,11,1
4409,2013-03-14,1239,647.48,647.48,647.48,2,1
4414,2013-02-27,1254,485.9,299.4,585.4,4,1
4425,2013-02-27,1254,963.906667,849.73,1052.23,3,1
4432,2013-02-28,1253,205.325,137.65,273,2,1
4433,2013-02-28,1253,289.365,104.08,474.65,2,1
4442,2013-02-28,1253,409.21,324.26,494.16,2,1
4447,2013-03-01,1252,1740.46,444.5,2720,4,1
4448,2013-02-28,1253,231.551667,168.4,292.6,6,1
4449,2013-02-28,1253,474.416667,185.25,774,10,1
4461,2013-02-28,1253,1318.89,1139.6,1498.18,2,1
4468,2013-02-28,1253,3162.8775,2193.45,4368,4,0
4472,2013-02-28,1253,237.695,156.64,318.75,2,1
4475,2013-02-28,1253,454.833333,210,626.5,3,1
4479,2013-02-28,1253,1127.275,1020.6,1233.95,2,1
4484,2013-03-04,1249,423.9425,288,645,4,1
4486,2013-02-28,1253,335,335,335,2,1
4501,2013-02-28,1253,374.95,374.95,374.95,2,1
4502,2013-02-28,1253,251.91,116.64,343.98,4,1
4534,2013-03-01,1252,557.778333,209.4,1818.85,6,1
4541,2013-04-19,1203,249.77,210,289.54,2,1
4550,2013-03-01,1252,622.5,622.5,622.5,2,1
4555,2013-03-07,1246,536.398333,319.84,1305.4,7,0
4565,2013-03-01,1252,536.606667,325.15,677.37,3,1
4573,2013-03-01,1252,5972.4275,0.01,24150,8,0
4583,2013-03-01,1252,772.5,600,945,3,1
4585,2013-03-01,1252,423.69,328.44,518.94,2,1
4624,2013-03-02,1251,287.535,281.82,293.25,2,1
4626,2013-03-02,1251,382.415,315.33,449.5,2,1
4640,2013-03-03,1250,236.51,166.7,306.32,2,1
4648,2013-03-03,1250,506.7,390.15,623.25,2,1
4656,2013-03-03,1250,535.566667,311.7,837,3,1
4657,2013-03-03,1250,435,435,435,2,1
4663,2013-03-03,1250,349.2,349.2,349.2,2,1
4669,2013-03-03,1250,1181.745714,260,2550,7,0
4685,2013-03-03,1250,1383,266.4,2499.6,2,1
4697,2013-03-04,1249,273.125,213.75,332.5,2,1
4703,2013-03-04,1249,564.4,155.45,1313.63,19,0
4705,2013-04-02,1220,244.9,170.6,319.2,2,1
4706,2013-03-04,1249,243.495,228.13,258.86,2,1
4708,2013-03-04,1249,735,138,1767,3,1
4711,2013-03-05,1248,530.51,530.51,530.51,2,1
4713,2013-03-04,1249,206.84,102.28,311.4,2,1
4718,2013-03-04,1249,1033,650,1499,6,1
4720,2013-03-04,1249,646.17,371.28,921.06,2,1
4721,2013-03-04,1249,642.165,440.69,843.64,3,1
4723,2013-03-04,1249,793.56,793.56,793.56,3,1
4727,2013-04-24,1198,233.75,212.5,255,2,0
4728,2013-03-04,1249,1341.155,344.3,2115.72,4,1
4733,2013-03-04,1249,343.87,336.43,351.31,2,1
4736,2013-03-04,1249,228.24,209.28,247.2,2,1
4757,2013-03-05,1248,827.057143,622.5,1057.35,7,1
4774,2013-03-04,1249,324.72,324.72,324.72,2,1
4787,2013-03-04,1249,261.63,95.3,388.08,4,1
4798,2013-03-05,1248,273.28,252.96,293.6,2,1
4799,2013-03-05,1248,244.64,202.72,312,3,1
4800,2013-07-06,1125,496.5975,305.14,652.75,4,0
4802,2013-03-05,1248,361.03,289.2,432.86,2,1
4803,2013-03-05,1248,829.775,284.6,1747.5,4,1
4811,2013-03-05,1248,482.336,362.7,637.25,5,1
4817,2013-03-05,1248,1037.25,702,1372.5,2,1
4831,2013-03-06,1247,744.846,380,1300,5,0
4834,2013-03-05,1248,546.756667,100.38,1379.54,6,0
4836,2013-10-18,1021,4005.91,4005.91,4005.91,2,1
4837,2013-03-05,1248,264.735,128.05,500,6,0
4841,2013-03-05,1248,379.43,267.48,467.6,4,1
4853,2014-08-25,710,1119.863333,728.79,1444.04,3,1
4857,2013-03-05,1248,1392.96,506.88,1984.2,15,0
4868,2013-03-05,1248,413.965,300,586.86,4,1
4871,2013-03-05,1248,520,520,520,2,1
4877,2013-03-05,1248,323.82,323.82,323.82,2,1
4879,2013-03-05,1248,208.54,77.25,339.83,2,1
4880,2013-03-05,1248,385.695,323.28,448.11,2,1
4902,2013-03-06,1247,537.38,372.6,636.9,3,1
4907,2013-03-06,1247,246.583333,158,396.8,3,1
4910,2013-03-06,1247,429,238.75,781,3,1
4913,2013-03-06,1247,919.03,650.99,1220.45,3,1
4923,2013-03-06,1247,1378.571912,100.5,3766.5,73,0
4927,2013-04-07,1215,589.365,387,791.73,2,1
4935,2013-03-06,1247,1302.73,550.18,2055.28,2,1
4938,2013-03-06,1247,485.183333,214.5,927.55,3,0
4940,2013-03-06,1247,240.775,233.9,247.65,2,1
4947,2013-03-06,1247,229.11,199.5,258.72,2,1
4948,2013-03-06,1247,359.05,246.87,448.8,3,1
4954,2013-03-06,1247,401.97,338.94,465,2,1
4962,2013-03-08,1245,234.216667,210,253.75,4,1
4969,2013-03-06,1247,308.575,180,599.5,5,1
4994,2013-03-06,1247,479.883333,144.2,1098.8,3,1
5003,2013-03-06,1247,453.72,237.8,1037.5,7,1
5004,2013-03-13,1240,1355.06,294.18,3416,3,1
5008,2013-03-06,1247,683.7,540.9,826.5,2,1
5009,2013-03-06,1247,856.33,655.2,1057.46,2,1
5014,2013-03-06,1247,770.66,684,817,3,1
5023,2013-03-06,1247,329.606667,258.3,400.32,3,1
5024,2013-03-06,1247,405.5,276.4,534.6,2,1
5033,2013-03-06,1247,297.62,218.24,377,2,1
5038,2013-03-06,1247,868.697143,185.8,1590.52,7,1
5062,2013-03-07,1246,791.58,673.74,865,3,1
5063,2013-03-07,1246,678.9,678.9,678.9,2,1
5072,2013-10-01,1038,590.683333,403.7,866.45,3,1
5083,2013-03-07,1246,326.1475,224.64,565.02,4,1
5084,2013-03-15,1238,1182.216667,293.04,2192.27,4,1
5085,2013-03-07,1246,468.73,282.2,818.21,7,1
5092,2013-03-11,1242,363.8,329.8,397.8,2,1
5098,2013-03-07,1246,215.7,195,236.4,2,1
5100,2013-03-11,1242,646.164,409,985.36,7,1
5105,2013-03-12,1241,1034.725,734.45,1335,2,1
5109,2013-03-07,1246,237,209,265,2,1
5117,2013-04-02,1220,435.75,435.75,435.75,3,1
5121,2013-03-13,1240,367.03,156,578.06,2,1
5122,2013-03-07,1246,482.86,316.2,649.52,2,1
5128,2013-03-08,1245,351.815,238.63,465,2,1
5144,2013-03-07,1246,284.352,175.56,380,5,1
5164,2013-03-08,1245,428.5,365.25,491.75,2,1
5165,2013-03-08,1245,1091.975,1051.75,1132.2,2,1
5170,2013-03-09,1244,337.29,285.5,389.08,2,1
5180,2013-03-08,1245,1067.05,719.2,1780,4,1
5187,2013-03-08,1245,293.72625,159.91,510.14,9,1
5198,2013-03-08,1245,275.6,136.65,377.24,4,1
5206,2013-03-08,1245,484.828,237.4,863.55,5,1
5221,2013-03-08,1245,349.44,349.44,349.44,2,1
5234,2013-03-09,1244,555.9,555.9,555.9,2,1
5245,2013-03-09,1244,461.743333,296.7,621.63,3,1
5269,2013-03-10,1243,630.866667,348.8,966,6,1
5287,2013-03-10,1243,208.45,80.7,336.2,2,1
5294,2013-03-10,1243,457.31,279.72,634.9,2,1
5295,2013-03-10,1243,412.193333,400,432.58,3,1
5298,2013-03-11,1242,218.35,214,222.7,2,1
5300,2013-03-11,1242,223.245,97.96,348.53,2,1
5301,2013-03-11,1242,217.725,208.56,226.89,2,1
5302,2013-03-11,1242,634.255,206.56,1061.95,2,1
5309,2013-03-22,1231,638.941667,250,1134.5,6,1
5315,2013-03-11,1242,2772.25,1950,3325,10,0
5320,2013-03-11,1242,396.375,384.75,408,2,1
5325,2013-03-11,1242,264.905,152.35,377.46,2,1
5328,2013-03-11,1242,540.916667,285,883,6,1
5336,2013-03-11,1242,238.65,234.96,242.34,2,1
5339,2013-03-22,1231,367.09,237.83,496.35,2,1
5340,2013-03-11,1242,591.53,235,1177.19,3,1
5343,2013-03-11,1242,1646.005,149.85,3367.35,4,0
5346,2013-03-11,1242,221.565,161.7,281.43,2,1
5349,2013-03-11,1242,256.875,242.25,271.5,2,1
5354,2013-03-11,1242,235.8,235.8,235.8,2,1
5358,2013-03-11,1242,303.866667,243.04,359.68,4,1
5369,2013-03-11,1242,225.783333,143.8,372.84,3,1
5376,2013-03-11,1242,469.2,258.4,680,2,1
5385,2013-03-11,1242,497.297143,238.08,840,7,0
5386,2013-03-11,1242,458.42,294.42,693.36,4,0
5388,2013-03-11,1242,1067.5,982.8,1152.2,2,1
5390,2013-03-11,1242,325.18,273.92,376.44,2,1
5396,2013-03-12,1241,406.535,351.67,461.4,2,1
5397,2013-03-12,1241,254.13,224.16,284.1,2,1
5399,2013-03-12,1241,253.68,156.96,350.4,2,1
5408,2013-03-12,1241,679.625,389.25,970,2,1
5418,2013-02-13,1268,746.4075,530.23,1147.5,5,1
5430,2013-03-18,1235,461.5225,309.5,655.02,5,1
5432,2013-03-12,1241,551.848,456,701.24,5,0
5437,2013-03-12,1241,651.04,199.5,1102.58,2,1
5439,2013-03-12,1241,1045.89,167.88,1923.9,2,1
5443,2013-03-15,1238,1582.5,812.5,2352.5,2,0
5445,2013-03-12,1241,4218.635,1683.05,6754.22,3,1
5465,2013-03-12,1241,1602.094,161,3132,6,1
5468,2013-03-12,1241,286.80875,53.75,524.75,8,0
5470,2013-03-12,1241,301.18,242.34,388.85,4,1
5474,2013-03-13,1240,636.25,636.25,636.25,2,1
5501,2013-03-12,1241,619.25,558.5,680,2,1
5508,2013-03-12,1241,383.175,374,392.35,2,1
5523,2013-03-14,1239,1276.8,1276.8,1276.8,2,1
5537,2013-03-13,1240,602.9325,349.02,1302.19,4,1
5548,2013-03-13,1240,249.87,236.04,263.7,2,1
5556,2013-03-13,1240,416.14,375,457.28,2,1
5558,2013-03-13,1240,517.28,232.56,802,2,1
5560,2013-03-13,1240,254.475,173.95,335,2,1
5565,2013-03-13,1240,1308.56,1248,1369.12,2,1
5576,2013-03-13,1240,1289.79,897,2065.87,4,1
5577,2013-03-13,1240,612.09,262.38,1275.89,3,1
5585,2013-03-13,1240,701.06,293.1,996.3,5,0
5590,2013-03-14,1239,654.11,654.11,654.11,2,1
5596,2013-03-13,1240,1346.93,521.26,2172.6,2,1
5599,2013-03-13,1240,5230,5230,5230,2,1
5612,2013-03-13,1240,220.78,165.36,276.2,2,1
5613,2013-03-13,1240,321.1025,123.57,789.3,5,1
5638,2013-03-20,1233,245.35,60,430.7,2,1
5641,2013-03-14,1239,284.19,265.98,302.4,2,1
5657,2013-03-14,1239,564.47,368.75,912.72,4,1
5661,2013-03-18,1235,643.94,537.81,750.26,3,1
5668,2013-03-14,1239,222.28,195.2,249.36,2,1
5669,2013-03-14,1239,846.576667,50,1400,6,1
5685,2013-03-14,1239,394.86,326.04,463.68,2,1
5691,2013-03-15,1238,593.73,593.73,593.73,2,1
5694,2013-03-14,1239,265.23,260.46,270,2,1
5708,2013-03-14,1239,213.885,182.24,245.53,2,1
5710,2013-03-14,1239,336.35,154,518.7,2,1
5712,2013-03-14,1239,230.42,182.8,278.04,2,1
5722,2013-03-15,1238,1091.818333,204.5,2790.07,6,1
5726,2013-03-15,1238,442.946667,380.6,494.2,3,1
5736,2013-01-17,1295,1900.193333,127.4,6689,18,0
5743,2013-04-08,1214,245.08,245.08,245.08,2,1
5746,2014-06-25,771,674.6075,305,1052,4,1
5747,2013-03-15,1238,868.885,806.52,931.25,2,1
5748,2013-03-15,1238,283.87,15,442.96,4,1
5766,2013-03-15,1238,526.565,64.99,988.14,2,0
5772,2013-03-15,1238,1883.766667,45,5024.5,7,1
5779,2013-03-15,1238,442.96,303.44,582.48,2,1
5785,2013-03-20,1233,212.79,137.6,287.98,3,1
5786,2013-03-15,1238,2625.5875,2567.45,2702.95,4,0
5806,2013-03-20,1233,1679.604,110,7762.05,20,1
5807,2013-03-16,1237,469.803333,407.04,527.87,3,1
5827,2013-03-16,1237,281.31,180.12,382.5,2,1
5829,2013-03-16,1237,305.2,144.56,465.84,2,1
5833,2013-03-17,1236,774.25,135,2104.1,6,1
5865,2013-03-18,1235,434.13,381.26,487,2,1
5868,2013-03-30,1223,721.5625,458.4,921.25,4,1
5869,2013-03-18,1235,1452.3925,359.25,2582.7,4,1
5878,2013-03-18,1235,519.85,98,1201.75,3,1
5880,2013-03-18,1235,435.76,340.37,531.15,4,1
5881,2013-03-27,1226,827,224.75,1429.25,2,1
5884,2013-03-18,1235,372.495,256.33,477.1,7,0
5885,2013-03-18,1235,284.88,272.31,297.45,2,1
5892,2013-03-18,1235,373.76,312.52,435,3,1
5899,2013-03-26,1227,462.35,275,771,4,1
5904,2013-03-18,1235,669.236667,582.5,800.11,3,1
5916,2013-03-18,1235,286.148333,169.83,433.84,8,0
5919,2013-03-18,1235,708.8375,283.75,1085,4,0
5922,2013-03-18,1235,368.89625,28,884.87,8,0
5924,2013-03-18,1235,758.5,758.5,758.5,4,1
5925,2013-03-19,1234,285.88,276.76,295,2,1
5926,2013-03-18,1235,1433.325,1385,1481.65,2,1
5933,2013-03-18,1235,346.4925,194.8,474.44,8,0
5936,2013-03-18,1235,614.78,280.56,949,2,1
5938,2013-03-20,1233,750.6,30,1976.47,6,1
5949,2013-03-18,1235,218.75,140,297.5,5,1
5960,2013-03-18,1235,523.35,523.35,523.35,2,1
5969,2013-03-18,1235,474.705,429.48,519.93,2,1
5972,2013-03-18,1235,384.8,211,558.6,2,1
5974,2013-03-18,1235,241.92,192.48,291.36,2,1
5987,2013-03-19,1234,817.23,109,1525.46,2,1
5994,2013-03-19,1234,252.45,26.5,478.4,2,1
5995,2013-03-21,1232,1265.666667,518,2761,3,1
5998,2013-03-19,1234,479.5725,200.99,776.5,4,1
6002,2013-03-19,1234,252.66,193.56,311.76,2,1
6005,2013-05-09,1183,847.513333,402,1500.04,3,1
6007,2013-05-07,1185,1020.365,915,1125.73,2,1
6008,2013-03-25,1228,283.628,25,552.6,6,1
6011,2013-03-19,1234,240.595,112.96,336.23,4,1
6013,2013-03-19,1234,677.65375,447.3,1377.5,8,0
6023,2013-03-19,1234,208.98,195.84,222.12,2,1
6025,2013-03-19,1234,343.455,343.2,343.71,2,1
6032,2013-03-19,1234,255.26,255.26,255.26,2,1
6035,2013-03-19,1234,307.605,225.24,389.97,2,1
6037,2013-03-19,1234,822.28,492.23,1179.95,5,1
6040,2013-03-19,1234,732.125,259.9,1204.35,2,1
6042,2013-03-19,1234,441.15,345.1,537.2,2,1
6049,2013-03-19,1234,463.22,463.22,463.22,2,1
6050,2013-03-19,1234,618.2,463.2,773.2,2,1
6055,2013-03-19,1234,223.95,192.6,246.75,3,1
6066,2013-03-19,1234,742.465,379.93,1105,2,1
